type,genre,words
communication-log,EDF5,巨大な怪物は一体ではないようです。すべて駆除する必要があります
communication-log,EDF5,前進しろ
communication-log,EDF5,怪物がいるぞ！
communication-log,EDF5,見ろ！卵があるぞ！
communication-log,EDF5,ここは怪物の産卵場だ！
communication-log,EDF5,やはり怪物は繁殖するのか！この地球で！
communication-log,EDF5,エイリアンは、怪物の繁殖場を守っていたようです
communication-log,EDF5,今ならまだ間に合う！ここですべての怪物の卵を駆除する！
communication-log,EDF5,怪物の巣を破壊、繁殖を食い止めろ！
communication-log,EDF5,卵を撃て！全部壊すんだ！
communication-log,EDF5,以後、巨大な怪物をマザーモンスターと呼称します。卵を産み出しているのは、マザーモンスターだと思われます
communication-log,EDF5,マザーモンスターを一匹でも残せば、繁殖は続くでしょう。必ず全滅させてください
communication-log,EDF5,卵から怪物が出てきたぞ！
communication-log,EDF5,卵は後回しでも構いません。マザーモンスターの駆除を最優先してください
communication-log,EDF5,卵が動いてる……！
communication-log,EDF5,よくやった！我々は怪物の増殖を食い止めた。多くの犠牲を払ったが、その価値はあったと信じる！
communication-log,EDF5,非常に意義のある勝利です。このデータを、世界中に転送します
communication-log,EDF5,周辺エリアは怪物の脅威から解放されるでしょう
communication-log,EDF5,敵への接近に成功！
communication-log,EDF5,よくやった
communication-log,EDF5,敵はかなりの数だが、こちらには気付いていない
communication-log,EDF5,よし。テレポーションシップを攻撃。出来るだけ多くを撃墜しろ！
communication-log,EDF5,了解
communication-log,EDF5,突入！
communication-log,EDF5,敵船の真下へ向かう！
communication-log,EDF5,中途半端な距離は危険だ！一気に真下を取るぞ！
communication-log,EDF5,敵の集結地を攻撃しろ！
communication-log,EDF5,敵の集結には、なんらかの戦略的意味があるはずです。この作戦が成功すれば、エイリアンの計画は後退することになるでしょう
communication-log,EDF5,繁殖を阻止したのはいいが、状況はまったく変わりゃしねえ
communication-log,EDF5,撃墜に成功！
communication-log,EDF5,よくやった！敵は対応出来ていない！次の目標を破壊しろ！
communication-log,EDF5,テレポーションシップを破壊しろ！
communication-log,EDF5,やつらは何をやろうとしてるんだ！
communication-log,EDF5,怪物を増やすことがやつらの目的なのか？
communication-log,EDF5,いいぞ！
communication-log,EDF5,敵は混乱している。作戦を続行しろ
communication-log,EDF5,空軍からの情報です。敵の移動基地が、このエリアに接近しているようです
communication-log,EDF5,移動基地までここに集まるというのか！？
communication-log,EDF5,ウイングダイバー、攻撃隊と合流しろ！
communication-log,EDF5,敵船を全滅させれば、エイリアンには大打撃のはずです！
communication-log,EDF5,フェンサー、攻撃隊と合流しろ
communication-log,EDF5,エイリアンは攻撃隊が少数とは思っていないだろうな
communication-log,EDF5,敵の移動基地が来るぞ。砲撃に注意しろ！
communication-log,EDF5,移動基地を破壊することは困難だ！テレポーションシップを撃墜しろ！
communication-log,EDF5,敵は大規模な降下作戦を開始。世界各地にエイリアンが降下しています。ついに、敵の大攻勢が始まろうとしているのです。我々は岐路に立たされています。この戦争の決着も、そう遠くはないでしょう
communication-log,EDF5,いよいよ敵の本隊が来た、という訳か
communication-log,EDF5,エイリアンです！強力な武器を持っているようです！
communication-log,EDF5,移動基地以外の敵を殲滅しろ！
communication-log,EDF5,移動基地には手を出すな！
communication-log,EDF5,あの移動基地がある限り、地上はエイリアンに制圧されたも同然だ。必ず破壊してやる！
communication-log,EDF5,新種の怪物が確認されました。飛行能力を持つ怪物です
communication-log,EDF5,すでに空軍にも多数の被害が出ています
communication-log,EDF5,怪物が飛ぶというのか！？
communication-log,EDF5,飛べるということは、それだけ行動範囲が広いと考えられます。すぐに駆除しなければ、被害が拡散していきます
communication-log,EDF5,なんてことだ……！
communication-log,EDF5,記録的な大戦果です。これほど少数で敵船団を撃破するとは……
communication-log,EDF5,街に入り込まれたぞ！
communication-log,EDF5,まずい……次々入ってくる！
communication-log,EDF5,民間人を守れ！
communication-log,EDF5,大丈夫か！俺たちがなんとかしてやる！
communication-log,EDF5,早く逃げろー！急げー！
communication-log,EDF5,撃て！撃ち落とせ！
communication-log,EDF5,針の様なものを撃ってくるぞ！
communication-log,EDF5,獲物を突き刺して殺すのか！？
communication-log,EDF5,あんなものが体に突き刺さってみろ！一撃であの世行きだぞ！
communication-log,EDF5,空を飛ぶ怪物だ！
communication-log,EDF5,やつら、新種の怪物を連れて来やがったぞ！
communication-log,EDF5,とうとう飛べる怪物が現れやがった！
communication-log,EDF5,針だ！針に気をつけろ！
communication-log,EDF5,高速で空を飛ぶ怪物……危険すぎる！取り逃がせば広範囲に被害が出る！全滅させるしかない！
communication-log,EDF5,南米でこの怪物が見つかった時は、兵士にも被害が出ています。慎重に対応してください
communication-log,EDF5,民間人が危ない！力を貸してくれ！
communication-log,EDF5,レンジャー1と合流しろ！
communication-log,EDF5,敵は手強い。油断するなよ！
communication-log,EDF5,レンジャー3と合流しろ
communication-log,EDF5,この装備なら、素早い相手にも対応出来る！任せろ！
communication-log,EDF5,フェンサーがいる。合流しろ！
communication-log,EDF5,早い敵は得意じゃない……。だが、やるしかないな
communication-log,EDF5,狙撃班が到着した。合流しろ！
communication-log,EDF5,俺たちなら飛行型を落とせる！任せておけ！
communication-log,EDF5,以後、この怪物を飛行型侵略生物と呼称します。拡散する前にすべて駆除してください
communication-log,EDF5,エイリアンの大部隊が目撃されました。大規模な侵攻作戦を計画しているようです
communication-log,EDF5,飛行型の群れを確認。クイーンと思われる巨大な個体を確認しました
communication-log,EDF5,飛行型の怪物を確認！
communication-log,EDF5,飛行型がいるぞ！
communication-log,EDF5,群れの中に飛行型の亜種が確認されています。高い戦闘能力を持った恐ろしい怪物です。十分に警戒してください
communication-log,EDF5,戦況は変わりつつあります。各地で、エイリアンの大攻勢が始まりました。なんとか凌いではいるものの、陥落寸前のエリアも多数。残された戦力も、底を尽き始めています
communication-log,EDF5,エイリアンとの消耗戦か。我々には後がない。兵士を増員し、戦うしかない！
communication-log,EDF5,駆除完了だ。よくやった！
communication-log,EDF5,多数の飛行型を駆除した兵士がいるようです。この数……実に興味深い
communication-log,EDF5,EMC
communication-log,EDF5,前進！
communication-log,EDF5,歩兵部隊はEMCに随行せよ
communication-log,EDF5,EDF！EDF！
communication-log,EDF5,EMCの射程まで前進する
communication-log,EDF5,怪生物、エルギヌスを確認！
communication-log,EDF5,エルギヌス、活動を停止しています
communication-log,EDF5,攻撃は控えろ。目標地点まで前進し、待機せよ
communication-log,EDF5,EMCの射程は短い。今のうちに接近する
communication-log,EDF5,接近するまで攻撃するな
communication-log,EDF5,怪生物ってのはあれか！？
communication-log,EDF5,デカい……！
communication-log,EDF5,まもなく空爆を再開する
communication-log,EDF5,空爆によってエルギヌスは動けない。次の爆撃で最期だ！
communication-log,EDF5,一台一億ドルのEMCも、今回は出番なしか？
communication-log,EDF5,空爆でエルギヌスにとどめを刺す。EMCは万一に備えて待機せよ
communication-log,EDF5,全車停止
communication-log,EDF5,空爆開始！
communication-log,EDF5,やったぞー！
communication-log,EDF5,くたばったか！
communication-log,EDF5,エルギヌスが起き上がったぞ！
communication-log,EDF5,生きてる！
communication-log,EDF5,空爆に耐えやがった！
communication-log,EDF5,耐えたどころか、傷ひとつないぞ！やつは動けなかったんじゃない！寝てただけだーっ！
communication-log,EDF5,こっちに来るぞ！
communication-log,EDF5,怒り狂ってる！
communication-log,EDF5,EMC、攻撃を開始せよ！
communication-log,EDF5,EMC、照射準備！方位修正！照準固定！出力上昇！
communication-log,EDF5,EMC、照射！
communication-log,EDF5,歩兵部隊はEMCを守れ
communication-log,EDF5,効いてるぞ！
communication-log,EDF5,敵影確認！
communication-log,EDF5,なんだと？詳細に報告せよ！
communication-log,EDF5,新たな敵影……怪生物です！
communication-log,EDF5,二体目の怪生物だと！？
communication-log,EDF5,やったぞーっ！
communication-log,EDF5,新たな怪生物が接近している！EMC、フォーメーションを整えろ！
communication-log,EDF5,おい見ろ！
communication-log,EDF5,怪生物だ！
communication-log,EDF5,攻撃の許可を！
communication-log,EDF5,よろしい！
communication-log,EDF5,全車転回！フォーメーション・ベータ！
communication-log,EDF5,二体目の怪生物を攻撃せよ！
communication-log,EDF5,EMC、照射！
communication-log,EDF5,歩兵部隊、EMCを守れ！
communication-log,EDF5,なぜ二体の怪生物が、同じエリアに現れる！？やつらは引き寄せ合っているというのか！？
communication-log,EDF5,丸くなりやがった！
communication-log,EDF5,EMC！フルパワーで照射せよ！
communication-log,EDF5,これ以上はシステムがもたない！
communication-log,EDF5,なんという生物だ！エルギヌス以上の生命力を持っているとは！
communication-log,EDF5,やつを倒すためには作戦が必要だ！残念だが、今回は撤退する！
communication-log,EDF5,多数のエイリアンが接近中です。このエリアに現れる敵としては、過去最大の規模です。現在、防衛プランを立案中です
communication-log,EDF5,進め！
communication-log,EDF5,砲兵の砲撃が始まるぞ
communication-log,EDF5,攻撃開始！
communication-log,EDF5,これだけの火力があれば、どれだけの敵が来ようが問題ないぜ！
communication-log,EDF5,砲撃が来るぞ！
communication-log,EDF5,シールド、構えぇぇー！
communication-log,EDF5,シールドがない歩兵は、タイタンの後ろに隠れろ！
communication-log,EDF5,空爆開始！
communication-log,EDF5,総員、攻撃せよ！
communication-log,EDF5,レクイエム砲の火力を、見せてやるぞーっ！
communication-log,EDF5,ここを突破されたら、市街地は焼け野原だ！そんなことはさせない！ここは我々が封鎖する！
communication-log,EDF5,こんな開けた場所で戦うのは無茶だ！
communication-log,EDF5,身を隠す場所がないぞ！撃たれ放題だ！
communication-log,EDF5,新兵器の到着まで持ちこたえろ！
communication-log,EDF5,タイタンは鉄壁だ！歩兵部隊、俺たちの後ろに隠れろ！
communication-log,EDF5,歩兵は重戦車を盾にしろ！
communication-log,EDF5,タイタンは動く要塞だ。どれほど敵が押し寄せて来ようと、ビクともしないわ！
communication-log,EDF5,エイリアンが来ます！
communication-log,EDF5,こちらスカウト！怪物です！数え切れません！
communication-log,EDF5,レールガンさえ到着すれば、戦況は一気に変わる！踏み止まれ！
communication-log,EDF5,遮蔽物のない平原こそ、レールガンが最も力を発揮できる場所だ。この場所に誘い込まれた時点でやつらの負けだ！
communication-log,EDF5,グリムリーパーを派遣しました。まもなく到着するはずです
communication-log,EDF5,何？精鋭中の精鋭と聞いてはいるが……
communication-log,EDF5,グリムリーパー！？やつらが来るのかよ……！
communication-log,EDF5,誰だ？そいつらは？
communication-log,EDF5,死神部隊だ。前の紛争では、歩兵だけでコンバットフレーム3機を破壊した！
communication-log,EDF5,歩兵がコンバットフレームを？ホントかよ！
communication-log,EDF5,黒いフェンサーが来てるのか！
communication-log,EDF5,エイリアンが、左右に展開しています！
communication-log,EDF5,エイリアンのやつ、悪知恵が働きやがる！
communication-log,EDF5,グリムリーパー隊、殲滅目標を確認した
communication-log,EDF5,よろしい！戦闘を開始せよ！
communication-log,EDF5,フェンサーの精鋭部隊が来ている。歩兵部隊は彼らと合流せよ
communication-log,EDF5,左右から来るぞー！
communication-log,EDF5,怪物が来るぞ！迎え撃て！
communication-log,EDF5,小僧、守ってやる
communication-log,EDF5,これは貸しだ。いずれ返してもらうぞ
communication-log,EDF5,ドローンを確認！
communication-log,EDF5,ドローンが来るぞ！
communication-log,EDF5,大陸にエイリアンが降下！その数、五千を超えています！
communication-log,EDF5,五千だと！？
communication-log,EDF5,地球降下作戦の主力部隊と推測されます
communication-log,EDF5,やつら、王手をかけに来たか！
communication-log,EDF5,エイリアンは、北京へ向けて進軍中です
communication-log,EDF5,敵の砲兵だ！
communication-log,EDF5,レーダーがドローンを捉えました。作戦エリアに接近しています
communication-log,EDF5,ドローンが来るぞ！
communication-log,EDF5,くそっ！レールガンの到着はまだか！
communication-log,EDF5,エイリアン接近！大群です！
communication-log,EDF5,怪物接近！
communication-log,EDF5,レールガン、まもなく到着します
communication-log,EDF5,来たか！
communication-log,EDF5,イプシロン自走レールガン、予定地点に到達
communication-log,EDF5,急げ！前線に突入し、攻撃を開始しろ！
communication-log,EDF5,了解。突入する
communication-log,EDF5,突入！
communication-log,EDF5,電磁誘導砲、スタンバイ！
communication-log,EDF5,ファイアー！
communication-log,EDF5,隊列は崩していい。横並びで砲撃を食らわせろ！
communication-log,EDF5,すげえ、なんて威力だ
communication-log,EDF5,敵を完封してる！
communication-log,EDF5,一発で殲滅したぞ！
communication-log,EDF5,こんな兵器を開発してたのかよ……！
communication-log,EDF5,エイリアンが来なかったら、これを人間に使うつもりだっかのか……
communication-log,EDF5,五千のエイリアンが北京に接近中。我々も戦力を集結させ、北京郊外で迎え撃つ作戦です
communication-log,EDF5,ついにエイリアンとの決戦か！
communication-log,EDF5,我々の勝ちだ
communication-log,EDF5,レーダーが敵の大軍を捉えました
communication-log,EDF5,何！？
communication-log,EDF5,これまでの数倍の規模です
communication-log,EDF5,今倒した敵は、先発隊に過ぎないというのか！？
communication-log,EDF5,簡単には勝たせてくれそうもない……。覚悟を決めなければならないな
communication-log,EDF5,エイリアンの大軍が迫っている。休んでいる時間はない。作戦を続行する
communication-log,EDF5,我々もお供します
communication-log,EDF5,新入りも残るってよ。じゃあ俺が帰る訳にはいかねえだろ？
communication-log,EDF5,さ、仕事を始めましょう！
communication-log,EDF5,こんなことに巻き込んですまない
communication-log,EDF5,あなたのせいじゃない
communication-log,EDF5,エイリアンのせいです
communication-log,EDF5,やつら、ほんっとに図々しいぜ！
communication-log,EDF5,凄い大軍だ……
communication-log,EDF5,これを我々でなんとかする訳ですね
communication-log,EDF5,朝飯前だぜ
communication-log,EDF5,作戦はない。戦うだけだ
communication-log,EDF5,攻撃するぞ
communication-log,EDF5,テレポーションシップを攻撃しろ！
communication-log,EDF5,テレポーションシップを攻撃してくれ！
communication-log,EDF5,先ほど、最新鋭のコンバットフレーム120機が、北京に到着しました
communication-log,EDF5,敵の戦力はどうなっている？
communication-log,EDF5,エイリアン約五千、無数のドローン、怪物、そしてマザーシップが、防御スクリーンを展開しています
communication-log,EDF5,勝算はあるのか？
communication-log,EDF5,分かっているのは、敗北すれば次のチャンスはないということです
communication-log,EDF5,すでに文明は崩壊しつつあります。今、多くの戦力を失えば、立て直すのは困難です
communication-log,EDF5,たとえ敗北するとしても、敵の7割を道連れにしなければ、未来に可能性すら残りません
communication-log,EDF5,テレポーションシップを破壊したぞ！
communication-log,EDF5,流石だ！
communication-log,EDF5,時間稼ぎどころか、これは奇跡だ！
communication-log,EDF5,流石だな！まさかエイリアンのやつらも、数人を相手にこれほどの被害を出すとは思っていなかったはずだ！
communication-log,EDF5,新入り！すげぇぞ！
communication-log,EDF5,お前を新入りと呼ぶのはもうやめだ！
communication-log,EDF5,お前はルーキーどころか、俺たちのエースだ
communication-log,EDF5,まもなく、北京での戦闘が始まります
communication-log,EDF5,勝利を祈るしかない
communication-log,EDF5,軍曹、最悪の情報です。無数の怪物たちが、ここへ向かっていると……。 おそらく、敵船が呼び寄せたのでしょう
communication-log,EDF5,いよいよ年貢の納め時って訳か！
communication-log,EDF5,まだ生きてるってだけで奇跡ってもんだ
communication-log,EDF5,出来るだけ多くの敵を道連れにするぞ！
communication-log,EDF5,そのつもりです！
communication-log,EDF5,EDF！
communication-log,EDF5,軍曹！ようやく通じました。情報部がサポートします
communication-log,EDF5,安全な場所から何が出来る！
communication-log,EDF5,グリムリーパーに座標を送りました。まもなく到着するはずです
communication-log,EDF5,感謝しなければならないようだな
communication-log,EDF5,くそっ！降り出しやがった！
communication-log,EDF5,視界が悪い！まずいな！
communication-log,EDF5,びしょ濡れで死ぬのか。最悪だ
communication-log,EDF5,頭を冷やせということだ。冷静さを失うな。どんな状況でもだ！
communication-log,EDF5,戦闘中の部隊を発見。救援に行く
communication-log,EDF5,見ろ、数が違いすぎる。俺たちも全滅するぞ
communication-log,EDF5,それがどうした。これが俺たちの仕事だ
communication-log,EDF5,こちらグリムリーパー。救援に行く。持ちこたえてみせろ
communication-log,EDF5,グリムリーパーが到着しました。合流してください
communication-log,EDF5,迷子はどこにいる
communication-log,EDF5,ふ、またお前か
communication-log,EDF5,お楽しみ中だったようだな！
communication-log,EDF5,ふたつ目の貸しだ
communication-log,EDF5,獲物を分けてもらうぜ
communication-log,EDF5,マザーモンスターを確認
communication-log,EDF5,テレポーションシップが来るぞ！
communication-log,EDF5,いよいよ最後のようだな！
communication-log,EDF5,覚悟は出来ています
communication-log,EDF5,やっぱり帰っておけば良かったぜ
communication-log,EDF5,弾薬も残りわずかです
communication-log,EDF5,雑魚は任せろ！大物をやれ！
communication-log,EDF5,帰るつもりはない。俺たちを盾にしろ！
communication-log,EDF5,ちぃっ、貸しは地獄で返してもらおう。お前は後から来い
communication-log,EDF5,なんという男だ
communication-log,EDF5,北京より通信です。我ら、勝利せり！
communication-log,EDF5,いやったぞおおおおおおおおおおーっ！
communication-log,EDF5,人類は勝ったあああああっ！
communication-log,EDF5,聞いたか！？勝ったぞおおおお！
communication-log,EDF5,うおおおおっほっほっほぉ！
communication-log,EDF5,再度通信です！エイリアンの7割を撃滅！我らの損害、軽微なり！
communication-log,EDF5,なんてこったぁははっ！やりやがった！
communication-log,EDF5,EDF！EDF！
communication-log,EDF5,勝利に貢献した者がいます。実に興味深い。以後、あの者を観察すべきだと判断しました
communication-log,EDF5,軍曹、無事でよかった。退却は完了だ。感謝する
communication-log,EDF5,やったのは新入りだ。もう新入りと呼ぶ訳にはいかないな
communication-log,EDF5,基地の射程に飛び込むぞ！
communication-log,EDF5,犠牲を払っても基地を破壊しようって訳だ……。気に入ったぜ！
communication-log,EDF5,地上の拠点がなければ、やつらの計画は大きく後退する。この作戦は必ず成功させるぞ！
communication-log,EDF5,砲撃が来るぞ！歩兵は重戦車を盾にしろ！
communication-log,EDF5,砲撃だー！
communication-log,EDF5,基地から撃ってくるぞー！
communication-log,EDF5,敵の猛攻撃だー！
communication-log,EDF5,タイタンの後ろに隠れろ！急げ！
communication-log,EDF5,凄い砲撃だ！持ちこたえられるのか！
communication-log,EDF5,エイリアンが来るぞ！
communication-log,EDF5,コンバットフレーム、配置に着け！
communication-log,EDF5,攻撃開始！
communication-log,EDF5,撃てー！
communication-log,EDF5,エイリアンを攻撃しろ！
communication-log,EDF5,この程度で、タイタンが壊れるか！
communication-log,EDF5,激しい攻撃を受けています！
communication-log,EDF5,持ちこたえろ！踏み止まって撃ちまくれ！
communication-log,EDF5,基地の砲台を狙え！
communication-log,EDF5,本隊、前進せよ！
communication-log,EDF5,タイタン、前進！
communication-log,EDF5,地上部隊、残った砲台を破壊しろ！
communication-log,EDF5,コンバットフレーム、近距離攻撃を開始する！
communication-log,EDF5,残った砲台を破壊するぞ！
communication-log,EDF5,被弾を恐れるな！砲台を破壊しろ！
communication-log,EDF5,攻撃を受けても、砲台を破壊できればいい！
communication-log,EDF5,砲台は後方や側面にもある。破壊しろ！
communication-log,EDF5,側面の砲台を破壊しろ！
communication-log,EDF5,砲台の数が多すぎる！
communication-log,EDF5,第二隊、左側面展開！
communication-log,EDF5,第三隊、後方へ！
communication-log,EDF5,第四隊、右側面へ展開しろ！
communication-log,EDF5,キャリバン救護車両、前進して負傷者を収容せよ
communication-log,EDF5,基地をやるつもりだな。力を貸そう
communication-log,EDF5,よぉ、大将！
communication-log,EDF5,ドローンだ！
communication-log,EDF5,後方の砲台を破壊しろ！
communication-log,EDF5,これだけ破壊すれば十分だ
communication-log,EDF5,こちらスワロー2。待ちくたびれたぞ。突入する！
communication-log,EDF5,スワロー2、攻撃開始
communication-log,EDF5,目標まで3、2、1、ファイア！
communication-log,EDF5,やったぞ！
communication-log,EDF5,砲台が壊れた！
communication-log,EDF5,基地が動いてるぞ……
communication-log,EDF5,また歩き出しやがった！
communication-log,EDF5,逃がすものか！空爆で基地を破壊する！
communication-log,EDF5,砲台だらけだぞ！
communication-log,EDF5,砲台を破壊しろ！
communication-log,EDF5,こちらスワロー3。基地を攻撃する
communication-log,EDF5,スワロー3、突入！
communication-log,EDF5,ロックンロール！
communication-log,EDF5,まるで効いてないぞ！
communication-log,EDF5,あの金色の装甲を破るのは無理だ！
communication-log,EDF5,やはり、我々の攻撃では金色の装甲を破壊することは出来ないようです
communication-log,EDF5,危険だがやるしかない
communication-log,EDF5,地上部隊、攻撃せよ！基地の下側に潜り込み、弱点を探せ！
communication-log,EDF5,金色の装甲に守られていない場所が、どこかにあるはずだ！
communication-log,EDF5,狙撃班を呼んだ。間もなく到着する
communication-log,EDF5,狙撃班、戦闘を開始します！
communication-log,EDF5,ウイングダイバーを呼んだ。間もなく到着する
communication-log,EDF5,ウイングダイバー、これより突入する！
communication-log,EDF5,フェンサーが間もなく到着する
communication-log,EDF5,フェンサー、戦闘開始！
communication-log,EDF5,その場所を再度攻撃してください
communication-log,EDF5,基地にダメージを与えることに成功したようです
communication-log,EDF5,いいぞ。攻撃が効いているぞ
communication-log,EDF5,エイリアンがいるぞ！
communication-log,EDF5,基地の破壊は、我々の悲願でした。その達成まであとわずかです
communication-log,EDF5,基地がなければ、エイリアンの地上制圧は難しくなります。歴史的勝利は目前です！
communication-log,EDF5,やったぞ！
communication-log,EDF5,基地の破壊に成功したのは初めてです。このデータを、総司令部に送信します
communication-log,EDF5,あなたのことも記載しておきましょう。英雄として
communication-log,EDF5,遅かったかぁ！
communication-log,EDF5,市民が襲われてる！
communication-log,EDF5,怪物を倒せ！
communication-log,EDF5,β型だ！糸を出すやつだぞ！
communication-log,EDF5,やっぱり欧州にもいやがるのか……！
communication-log,EDF5,前進しろ！
communication-log,EDF5,こっちにも怪物がいるぞ！
communication-log,EDF5,向こうにも怪物がいるぞ！ついて来い！
communication-log,EDF5,あれを見ろ！地中から怪物が出て来る！
communication-log,EDF5,地面に潜っていやがったのか！
communication-log,EDF5,駆除しろ！一匹も残すな！
communication-log,EDF5,地中を移動しているとすると、怪物はまだいるはずだ
communication-log,EDF5,まだ怪物がいるようだ。行くぞ！
communication-log,EDF5,地底から怪物です！
communication-log,EDF5,いったん後退するぞ！
communication-log,EDF5,欧州でも酷い目に遭うのは同じかよ！
communication-log,EDF5,後方の部隊と合流しましょう！
communication-log,EDF5,お前か！手を貸してくれ
communication-log,EDF5,大将！いい所で会ったぜ！
communication-log,EDF5,グッドタイミングだ！
communication-log,EDF5,頼りになるのが来てくれた！
communication-log,EDF5,地底から怪物です！
communication-log,EDF5,穴から怪物が出て来やがった！
communication-log,EDF5,地面が揺れています！
communication-log,EDF5,地中に怪物がいるってことか！
communication-log,EDF5,かなりの大群が、地底を移動しているということだ
communication-log,EDF5,つまり……俺たちはヤバいってことか！
communication-log,EDF5,地面から怪物だー！
communication-log,EDF5,怪物が出て来るぞー！
communication-log,EDF5,怪物がいるぞー！
communication-log,EDF5,新種の怪物を確認！鎧に覆われた、β型です！（第五波出現）隊員「新たな怪物を確認！
communication-log,EDF5,北京の話を聞いたか！？
communication-log,EDF5,数千のエイリアンを倒したって話だ！
communication-log,EDF5,新兵器が使われたらしい。エイリアン共は、戦う前から弱りきってた！
communication-log,EDF5,新兵器、バンザーイ！
communication-log,EDF5,毒ガスの様な兵器ってことかよ！
communication-log,EDF5,えげつないが、よくやった！
communication-log,EDF5,怪物の大群が、穴を掘って出て来たぞ！
communication-log,EDF5,銃弾が効かないぞ！
communication-log,EDF5,体が鋼のように硬い！
communication-log,EDF5,退却ぅ！退却ぅー！
communication-log,EDF5,あの糸を見ろ！
communication-log,EDF5,ワイヤーの様な糸だ！触れただけで切り刻まれるぞ！
communication-log,EDF5,ううわああああああああああ！
communication-log,EDF5,これは、あなた個人への通信です。あなたの戦果は群を抜いています。それは、幸運によるものでしょうか。それとも、戦果に見合う能力があるのでしょうか。どちらにしろ、あなたの行動は注目に値します
communication-log,EDF5,なんだこれは……！巨大なアンカーが来るぞ！
communication-log,EDF5,ドンピシャリだ！
communication-log,EDF5,目の前だ！俺たちがやるしかない！
communication-log,EDF5,破壊するぞ！
communication-log,EDF5,落下したアンカーの付近にいる部隊は、直ちに攻撃を開始せよ！
communication-log,EDF5,よりによって、ここに落ちるのかよ！アンラッキーにも程があるぞ！
communication-log,EDF5,頭の上に落ちて来なかっただけ、マシと思え！
communication-log,EDF5,巨大なテレポーションアンカーから、多数の怪物が出現しています！
communication-log,EDF5,2種類の怪物が同時に出て来る！
communication-log,EDF5,大型の分、高性能だという訳か。すぐに破壊しろ！
communication-log,EDF5,現在、アンカーを攻撃中
communication-log,EDF5,援軍は間に合わない。現状の戦力でアンカーを破壊しろ！
communication-log,EDF5,了解！
communication-log,EDF5,援軍は期待するなってよ！
communication-log,EDF5,いつものことさ！
communication-log,EDF5,どこに落ちても大丈夫なように兵を分散してる。仕方ないことだ
communication-log,EDF5,もしアンカーが落下してきた場合、建物に隠れても無駄だ！落下位置を予測して、直撃を避けろ！
communication-log,EDF5,避けろってよ！
communication-log,EDF5,自分のツキを信じろ！
communication-log,EDF5,アンカー、多数！
communication-log,EDF5,空に注意しろ！当たるなよ！
communication-log,EDF5,空だ！危ねえ！
communication-log,EDF5,まただ……！数が増えてるぞ！
communication-log,EDF5,おい見ろ！デカいアンカーだ！
communication-log,EDF5,大型のテレポーションアンカーを確認！
communication-log,EDF5,これだけの数を放置すれば、計り知れない被害が出る！破壊しろ！
communication-log,EDF5,俺たちだけで処理出来る数じゃない！
communication-log,EDF5,やらなければ街が壊滅する！行くぞ！
communication-log,EDF5,なんのために欧州まで来たか分かるか！このためだ！
communication-log,EDF5,以後、大型のテレポーションアンカーをビッグアンカーと呼称する！
communication-log,EDF5,ビッグアンカーを破壊しろ！
communication-log,EDF5,秘密兵器の配備はどうなっている？
communication-log,EDF5,なんのことでしょうか
communication-log,EDF5,北京でエイリアンを壊滅させた秘密兵器だ
communication-log,EDF5,それは、兵士たちの噂に過ぎません。秘密兵器など存在しません
communication-log,EDF5,最高機密という訳か
communication-log,EDF5,欧州に派遣した部隊を呼び戻してください
communication-log,EDF5,何があった！
communication-log,EDF5,飛行型の大群が確認されました。テレポーションシップから投下されたという報告はありません。おそらく、以前確認されたものが繁殖しているのだと思われます
communication-log,EDF5,不味いな……。すぐに手を打たなければ
communication-log,EDF5,よくやった！我々は、エイリアンの攻撃をまたひとつ退けた！
communication-log,EDF5,これは、あなたへの単独通信です
communication-log,EDF5,情報部は、あなたに興味を持っています。以後、あなたの戦闘をモニターし、記録することにしました。私の部下ひとりを、あなたにつけます。きっと助けとなるでしょう
communication-log,EDF5,飛行型の怪物が接近している。戦闘用意
communication-log,EDF5,空を飛べる怪物だってよ
communication-log,EDF5,鳥みたいなやつに違いない
communication-log,EDF5,対空ミサイルで怪物を撃破する
communication-log,EDF5,コンバットフレームは、対空ミサイルに接近する敵を撃破せよ
communication-log,EDF5,来たぞ！
communication-log,EDF5,数が多いぞ！
communication-log,EDF5,こんな大群だとは聞いてないぞ！
communication-log,EDF5,対空ミサイルとコンバットフレームの援護がある。歩兵部隊、怯むな！
communication-log,EDF5,空が怪物だらけだ！
communication-log,EDF5,弾が当たらないぞ！
communication-log,EDF5,もっと射撃の練習をしておけばよかったぜ！
communication-log,EDF5,針を撃ってくるぞ！回避しろ！
communication-log,EDF5,これからあなたのサポートを担当します。よろしくお願いします
communication-log,EDF5,飛行型の群れを確認。警戒してください
communication-log,EDF5,こいつらも地球上で増殖する可能性がある。すべて殲滅しろ
communication-log,EDF5,対空ミサイルは近距離では役に立たない。歩兵部隊、対空ミサイルに近付く敵を倒せ！
communication-log,EDF5,エイリアンの体を調査した結果、弱点が判明しました
communication-log,EDF5,エイリアンは、ある種の汚染物質に極端な反応を示すようです
communication-log,EDF5,何？それはつまり……
communication-log,EDF5,大気汚染に弱いということです
communication-log,EDF5,北京では、このことが決定的に作用したと考えられます
communication-log,EDF5,エイリアンは、大気汚染に直面したことがないというのか！？
communication-log,EDF5,敵数、残りわずか。作戦成功は目前です
communication-log,EDF5,飛行型、もう一群います。注意してください
communication-log,EDF5,赤いやつがいるぞー！
